"","GeneID","log2FoldChange","pvalue","padj","diffexpressed"
"20524","MSTRG.21796",-21.66126,1.729394e-08,2.510188e-05,"DOWN"
"20595","MSTRG.60630",-14.96799,0.0002640039,0.02293266,"DOWN"
"20614","MSTRG.53371",-17.43986,0.0001877544,0.01801321,"DOWN"
"20687","MSTRG.63385",-23.07914,3.480071e-08,4.745129e-05,"DOWN"
"20693","MSTRG.42357",-14.86001,0.0002571402,0.02261076,"DOWN"
"20694","MSTRG.42354",-20.24815,1.686773e-05,0.003388306,"DOWN"
"20707","MSTRG.52604",-17.0379,9.633518e-05,0.01165241,"DOWN"
"20741","MSTRG.46307",-20.82061,4.064023e-06,0.001325107,"DOWN"
"20771","MSTRG.14608",-14.57873,0.0002066714,0.01934575,"DOWN"
"21166","MSTRG.8162",-13.89368,0.0002764366,0.02369246,"DOWN"
"21231","MSTRG.64475",-20.16287,9.455733e-07,0.0004526278,"DOWN"
"21234","MSTRG.64472",-23.2476,4.005947e-06,0.001325107,"DOWN"
"21368","MSTRG.40759",-16.09494,0.00012903,0.01395633,"DOWN"
"21542","MSTRG.80587",-10.62802,9.955688e-05,0.01188239,"DOWN"
"21708","MSTRG.39360",-5.7039,0.0005374528,0.03692095,"DOWN"
"21904","MSTRG.81148",-20.51064,5.532642e-05,0.007979063,"DOWN"
"22053","LOC111117430",-1.979974,0.0007632996,0.04622534,"DOWN"
"22055","MSTRG.4471",-19.54124,0.0001095343,0.01260513,"DOWN"
"22059","MSTRG.4478",-18.79327,0.0001355116,0.01431333,"DOWN"
"22168","MSTRG.43642",-19.25185,8.836255e-07,0.00043976,"DOWN"
"22355","MSTRG.66367",-9.693065,6.57608e-07,0.0003653053,"DOWN"
"22535","MSTRG.29956",-17.42271,9.266952e-05,0.01139278,"DOWN"
"22544","MSTRG.72644",-18.23894,9.065563e-06,0.002204941,"DOWN"
"22557","MSTRG.37597",-10.70493,3.069596e-05,0.005134555,"DOWN"
"22559","MSTRG.6614",-14.16701,0.0003043968,0.02522401,"DOWN"
"22773","MSTRG.32117",-20.80881,9.26951e-10,3.450452e-06,"DOWN"
"22817","MSTRG.57507",-10.16272,0.0007051302,0.04398202,"DOWN"
"23113","LOC111117921",-7.897226,0.0001543796,0.0156805,"DOWN"
"23144","MSTRG.54151",-7.472899,0.0006367652,0.04140446,"DOWN"
"23271","LOC111126977",-21.39197,3.814716e-05,0.006065264,"DOWN"
"23274","MSTRG.60833",-24.85136,4.154888e-06,0.001335381,"DOWN"
"23338","LOC111107786",-16.96505,6.039973e-05,0.008512813,"DOWN"
"23367","LOC111132535",-6.036651,0.0005752823,0.03869268,"DOWN"
"23408","MSTRG.48943",-18.67841,1.651085e-05,0.003346497,"DOWN"
"23495","LOC111124350",-12.70424,0.0003425093,0.02731065,"DOWN"
"23498","LOC111103347",-21.80052,3.741744e-06,0.001265891,"DOWN"
"23558","MSTRG.81892",-16.16097,4.216616e-05,0.006505944,"DOWN"
"23628","MSTRG.80307",-11.99823,0.0003089716,0.02550915,"DOWN"
"23634","MSTRG.71818",-18.22933,0.0001358628,0.01431682,"DOWN"
"23665","MSTRG.27477",-20.31101,2.345856e-06,0.0008651977,"DOWN"
"23691","MSTRG.45681",-14.97064,0.0002572831,0.02261076,"DOWN"
"23707","MSTRG.71035",-16.1452,0.00013443,0.01429979,"DOWN"
"23713","LOC111100706",-7.715438,0.0003332405,0.02675165,"DOWN"
"23722","LOC111117570",7.591077,0.0002731251,0.02354318,"UP"
"23733","MSTRG.69214",-2.008159,0.0003595079,0.02828045,"DOWN"
"23769","MSTRG.41526",-25.27192,4.637061e-07,0.0002819584,"DOWN"
"23945","MSTRG.60460",-12.35945,0.0005663669,0.03837989,"DOWN"
"23946","MSTRG.60462",-26.03274,2.021978e-07,0.0001624659,"DOWN"
"24001","LOC111123236",-10.29013,1.928264e-05,0.003747479,"DOWN"
"24003","LOC111122940",-21.39275,3.82731e-08,5.065107e-05,"DOWN"
"24082","MSTRG.46198",-10.44661,0.0002214435,0.02012944,"DOWN"
"24089","MSTRG.47820",-14.45626,0.0001352074,0.01431333,"DOWN"
"24166","MSTRG.56550",-19.52432,1.378741e-05,0.002926313,"DOWN"
"24187","MSTRG.59158",-19.29293,6.334609e-06,0.001723396,"DOWN"
"24255","MSTRG.82722",-16.42067,0.0001453762,0.01500309,"DOWN"
"24387","MSTRG.62146",-24.30903,8.648626e-06,0.002154162,"DOWN"
"24484","MSTRG.69632",-21.63398,1.548172e-05,0.003195483,"DOWN"
"24567","MSTRG.57615",-10.45057,0.0007209639,0.04468387,"DOWN"
"24608","MSTRG.84235",-24.662,5.378192e-06,0.001525003,"DOWN"
"24646","MSTRG.72070",-22.08915,3.714523e-07,0.0002571365,"DOWN"
"24759","MSTRG.51752",-17.72822,6.462184e-05,0.008946844,"DOWN"
"24803","MSTRG.47405",-12.81319,0.0005182102,0.03642313,"DOWN"
"24812","MSTRG.56018",-23.19751,2.270716e-05,0.004170331,"DOWN"
"24834","LOC111112151",-20.69701,5.660152e-07,0.0003223851,"DOWN"
"24853","MSTRG.48766",-24.04506,1.143623e-05,0.002534901,"DOWN"
"24926","MSTRG.20993",-20.48257,8.044613e-05,0.01028339,"DOWN"
"25046","MSTRG.25125",-3.690659,7.741019e-05,0.01009608,"DOWN"
"25217","MSTRG.81568",-4.867431,0.000723877,0.04473988,"DOWN"
"25220","MSTRG.81564",-19.67927,2.151538e-05,0.004041941,"DOWN"
"25442","MSTRG.32756",-20.83938,1.809443e-05,0.003539901,"DOWN"
"25603","MSTRG.44354",-12.6963,0.0005292215,0.036636,"DOWN"
"25648","MSTRG.60590",-14.22989,0.0003335336,0.02675165,"DOWN"
"25689","MSTRG.17442",-24.1201,7.013846e-13,1.976383e-08,"DOWN"
"25791","MSTRG.16931",-18.54043,3.708316e-05,0.005962314,"DOWN"
"25867","MSTRG.68559",-25.68426,2.429238e-07,0.0001861918,"DOWN"
"25892","MSTRG.57082",-20.79365,6.629205e-05,0.009039022,"DOWN"
"25959","MSTRG.77321",-26.86309,2.971347e-09,7.427706e-06,"DOWN"
"25970","LOC111136426",-9.736665,0.0006583133,0.04216262,"DOWN"
"26101","LOC111122156",-24.89529,1.647727e-06,0.0006801936,"DOWN"
"26261","MSTRG.71128",-26.14427,9.080242e-08,0.0001021436,"DOWN"
"26278","MSTRG.7810",-9.596632,9.200822e-05,0.01134247,"DOWN"
"26325","LOC111136991",-26.61198,1.414977e-08,2.122277e-05,"DOWN"
"26367","LOC111125864",-18.19168,0.0001041511,0.01218073,"DOWN"
"26406","MSTRG.55850",-15.29842,0.0002076629,0.01934575,"DOWN"
"26407","MSTRG.55855",-20.87109,1.513789e-06,0.0006549467,"DOWN"
"26437","MSTRG.1454",-2.277057,0.000185127,0.0177991,"DOWN"
"26442","MSTRG.42075",-7.325472,0.0003646795,0.02858731,"DOWN"
"26451","MSTRG.12923",-18.94102,3.298032e-07,0.0002355528,"DOWN"
"26937","MSTRG.72710",-13.48825,0.0002361814,0.02115936,"DOWN"
"27017","MSTRG.66954",-17.90859,2.52421e-05,0.004489303,"DOWN"
"27039","MSTRG.16581",-9.304289,0.000681262,0.04317474,"DOWN"
"27166","MSTRG.49517",-1.211398,0.0007388864,0.04523392,"DOWN"
"27305","LOC111104343",-26.97004,3.96932e-11,2.976725e-07,"DOWN"
"27393","MSTRG.16627",-22.18766,1.819177e-06,0.0007342458,"DOWN"
"27459","MSTRG.53159",-19.73097,8.284697e-07,0.0004298697,"DOWN"
"27460","MSTRG.53156",-13.55398,4.784333e-05,0.007224022,"DOWN"
"27530","LOC111119201",-13.89828,7.645175e-05,0.01002922,"DOWN"
"27546","MSTRG.8414",-19.83104,5.168327e-05,0.007675051,"DOWN"
"27551","MSTRG.81861",-9.510781,0.0003163255,0.02587887,"DOWN"
"27573","MSTRG.39859",-10.09228,0.0001203651,0.01340581,"DOWN"
"27590","MSTRG.64929",-17.87166,0.0001722409,0.01688486,"DOWN"
"27596","MSTRG.74310",-10.44082,7.344957e-06,0.001888535,"DOWN"
"27599","MSTRG.37631",-4.137122,1.662566e-07,0.0001526711,"DOWN"
