"","GeneID","log2FoldChange","pvalue","padj","diffexpressed"
"64970","MSTRG.34238",0.0003075169,0.9944379,0.999903,"NO"
"64973","MSTRG.24482",0.01512418,0.6122102,0.9423461,"NO"
"64976","MSTRG.71081",-0.09345375,0.2030189,0.7441973,"NO"
"64977","MSTRG.33951",0.04290186,0.1435139,0.6766873,"NO"
"64978","MSTRG.33953",0.001012343,0.977694,0.998527,"NO"
"64979","LOC111134732",0.01840005,0.5932258,0.9368144,"NO"
"64980","MSTRG.33955",0.01185452,0.68773,0.9579091,"NO"
"64981","MSTRG.33956",-0.01996804,0.6399421,0.9478698,"NO"
"64982","MSTRG.33957",0.03668777,0.2202482,0.760101,"NO"
"64983","LOC111120917",-0.02764805,0.2817804,0.807668,"NO"
"64985","LOC111133394",-0.02307425,0.6669842,0.9537219,"NO"
"64987","MSTRG.4660",-0.1097233,0.1631021,0.7049867,"NO"
"64989","MSTRG.40947",0.03082645,0.5314983,0.9245924,"NO"
"64990","LOC111119524",-0.02136791,0.7011128,0.9603744,"NO"
"64997","MSTRG.81179",-0.07965252,0.1279157,0.6558592,"NO"
"64998","MSTRG.73581",-0.02919514,0.5528402,0.9279717,"NO"
"64999","MSTRG.81171",-0.03305439,0.3580159,0.8579415,"NO"
"65000","MSTRG.42849",-0.1062143,0.1680824,0.7101637,"NO"
"65001","MSTRG.81177",-0.05631751,0.3866542,0.8703605,"NO"
"65004","MSTRG.11537",0.003247534,0.9235138,0.9921824,"NO"
"65006","MSTRG.11535",-0.01738633,0.5213154,0.921182,"NO"
"65007","MSTRG.11533",-0.2039858,0.01727221,0.3162115,"NO"
"65008","MSTRG.45093",0.04419559,0.4728036,0.9055492,"NO"
"65009","MSTRG.11538",-0.0534859,0.1860622,0.7303946,"NO"
"65010","MSTRG.11539",0.02546228,0.5155468,0.920455,"NO"
"65011","LOC111136981",0.06380053,0.08746189,0.5838622,"NO"
"65012","MSTRG.42840",-0.1176818,0.1213838,0.6465929,"NO"
"65017","MSTRG.27532",0.01026727,0.7266598,0.9642172,"NO"
"65018","MSTRG.27531",-0.001507589,0.9419922,0.9942666,"NO"
"65020","LOC111126297",0.01835724,0.6286755,0.9464355,"NO"
"65023","MSTRG.46115",-0.5495315,0.0007221433,0.07107953,"NO"
"65024","MSTRG.46116",-0.007104721,0.7799997,0.9729607,"NO"
"65025","MSTRG.46117",-0.02117729,0.7346321,0.9661607,"NO"
"65026","MSTRG.46110",0.2036393,0.02204398,0.3468242,"NO"
"65027","MSTRG.46113",-0.0344786,0.6387639,0.9477005,"NO"
"65029","LOC111116203",-0.0116498,0.6797208,0.9564626,"NO"
"65030","MSTRG.75393",-0.08978328,0.08277334,0.5733873,"NO"
"65032","LOC111110324",0.02495996,0.3662334,0.8608234,"NO"
"65034","LOC111119595",0.019912,0.5139813,0.9196616,"NO"
"65036","MSTRG.75399",-0.05885564,0.186662,0.7311547,"NO"
"65039","LOC111120622",-0.0391999,0.3028721,0.8216819,"NO"
"65040","MSTRG.15941",-0.05722833,0.189445,0.7320791,"NO"
"65043","MSTRG.15945",-0.006507,0.8755047,0.9852639,"NO"
"65044","LOC111099715",-0.09872365,0.05950449,0.508746,"NO"
"65045","MSTRG.15949",-0.006315517,0.8876328,0.9874624,"NO"
"65048","MSTRG.79140",-0.000824527,0.976688,0.9982869,"NO"
"65049","MSTRG.47642",-0.05236469,0.2691807,0.7991109,"NO"
"65050","MSTRG.47641",-0.09258486,0.2303392,0.7692156,"NO"
"65051","MSTRG.47645",-0.03433303,0.586216,0.9346894,"NO"
"65054","MSTRG.14016",-0.179287,0.02841606,0.3849541,"NO"
"65056","MSTRG.14014",-0.09525794,0.2138279,0.7545005,"NO"
"65059","MSTRG.78815",-0.05383947,0.2313059,0.769571,"NO"
"65060","MSTRG.14010",-0.2432512,0.009961281,0.2536931,"NO"
"65063","LOC111101316",-0.03930385,0.1737128,0.7161643,"NO"
"65064","LOC111104845",0.05832604,0.0955519,0.5966319,"NO"
"65066","MSTRG.65974",0.0232609,0.3669421,0.8611477,"NO"
"65068","LOC111129502",0.02794837,0.4037548,0.8769894,"NO"
"65069","LOC111125597",-0.02412133,0.3415771,0.8475168,"NO"
"65070","MSTRG.69311",-0.00385875,0.8965389,0.9888247,"NO"
