name	term	lev	seq	value
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111117469	1.77803574907124
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111137447	-0.179709718036445
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111112922	-0.054429051694289
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111119286	0.0981742256122915
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111135503	-0.0269609879477076
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113167	-6.80568074994778
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114457	0.830769282330975
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111135154	-0.910038054639697
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111121148	-2.44866426012895
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116311	0.185965523588397
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111127456	-0.846421606235745
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111124302	0.470822464807952
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111108396	-0.147110648294309
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111117321	0.37103649425575
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111137415	0.502445480644087
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111133404	0.201992403461242
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111100314	1.21378557273617
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111103090	1.1847023441591
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111128130	-0.451587281935473
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111119215	-0.0904135025887514
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111111941	-1.10382362445952
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116778	0.153220474308431
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111137020	3.52984062961059
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111099620	3.37913391801697
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111122204	0.0926744640113946
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111122369	-1.89850968064757
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114502	-0.14650433263762
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111120623	-1.77472183985041
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111110487	0.429737893774375
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114432	-0.651813543895336
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116789	0.949991992454046
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111135502	-0.0720151611406861
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111117047	-0.00121818541552511
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111103590	1.94279360647773
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111101224	2.97059222403228
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111101249	0.0321931552015432
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111138393	0.818720797674074
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113179	-0.453041413449985
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111102970	0.459299922187111
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111112365	-0.345759160579543
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111100866	-0.666904089568367
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111118546	-0.417901557421439
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111112300	1.12135674390557
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111112683	-0.0239509337524124
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111125677	-0.142185411624206
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111121068	0.188264237925728
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111137921	0.0339205315269845
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111109848	-0.251891930539972
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111103722	-0.494805809376322
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111135358	1.42648724276591
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116875	9.40711246556573
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113024	0.32459317435023
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111104127	-0.629523047867281
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111123099	0.388031440588669
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111133260	-3.04471770019752
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116632	0.32439328661012
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111110652	0.232062278230419
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111106299	1.8380139378895
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111107422	2.92531029726962
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111121061	-0.119439670210917
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113733	0.936406311960372
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111132183	0.117228984539463
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111136039	-1.26791207143385
