name	term	lev	seq	value
"hydrolase activity"	GO:0016787	2	LOC111135754	-0.445363296444666
"hydrolase activity"	GO:0016787	2	LOC111131096	-0.0338147946370882
"hydrolase activity"	GO:0016787	2	LOC111119608	0.368402741061691
"hydrolase activity"	GO:0016787	2	LOC111105161	0.559760765115218
"hydrolase activity"	GO:0016787	2	LOC111114165	1.45824877059867
"hydrolase activity"	GO:0016787	2	LOC111105834	1.47571276939385
"hydrolase activity"	GO:0016787	2	LOC111112991	-0.431404652138982
"hydrolase activity"	GO:0016787	2	LOC111118435	0.347847848581966
"hydrolase activity"	GO:0016787	2	LOC111120235	-0.650945001074924
"hydrolase activity"	GO:0016787	2	LOC111101237	0.766207902012448
"hydrolase activity"	GO:0016787	2	LOC111133189	2.07116591678172
"hydrolase activity"	GO:0016787	2	LOC111135767	0.584458575926251
"hydrolase activity"	GO:0016787	2	LOC111122539	0.656141284356727
"hydrolase activity"	GO:0016787	2	LOC111123413	-0.153215856176902
"hydrolase activity"	GO:0016787	2	LOC111135585	0.914131368535709
"hydrolase activity"	GO:0016787	2	LOC111109671	-0.88356128241301
"hydrolase activity"	GO:0016787	2	LOC111107728	0.202505116204543
"hydrolase activity"	GO:0016787	2	LOC111120092	-1.40891002190412
"hydrolase activity"	GO:0016787	2	LOC111111192	0.756775128647359
"hydrolase activity"	GO:0016787	2	LOC111125643	0.048069917644054
"hydrolase activity"	GO:0016787	2	LOC111105686	0.712485503804556
"hydrolase activity"	GO:0016787	2	LOC111111564	1.04221416907934
"hydrolase activity"	GO:0016787	2	LOC111099150	-0.407780639021103
"hydrolase activity"	GO:0016787	2	LOC111113166	-0.581955720788623
"hydrolase activity"	GO:0016787	2	LOC111127724	0.190729624948428
"hydrolase activity"	GO:0016787	2	LOC111136528	1.00021293311842
"hydrolase activity"	GO:0016787	2	LOC111104792	-0.919330495153155
"hydrolase activity"	GO:0016787	2	LOC111127219	-0.143530646884483
"hydrolase activity"	GO:0016787	2	LOC111113025	0.806758504029649
"hydrolase activity"	GO:0016787	2	LOC111122154	2.13892648805541
"hydrolase activity"	GO:0016787	2	LOC111115908	0.0269265784162982
"hydrolase activity"	GO:0016787	2	LOC111138208	1.67885132522169
"hydrolase activity"	GO:0016787	2	LOC111117872	0.457078717948669
"hydrolase activity"	GO:0016787	2	LOC111113424	3.81748319158288
"hydrolase activity"	GO:0016787	2	LOC111120863	0.892512324889291
"hydrolase activity"	GO:0016787	2	LOC111121656	-4.27300311799193
"hydrolase activity"	GO:0016787	2	LOC111119220	4.8408830699614
"hydrolase activity"	GO:0016787	2	LOC111109633	-13.4923216435195
"hydrolase activity"	GO:0016787	2	LOC111129147	0.145912167827244
"hydrolase activity"	GO:0016787	2	LOC111127462	0.274486498818932
"hydrolase activity"	GO:0016787	2	LOC111130620	1.03854918724388
"hydrolase activity"	GO:0016787	2	LOC111116874	0.927301373684676
"hydrolase activity"	GO:0016787	2	LOC111124673	0.366470159394725
"hydrolase activity"	GO:0016787	2	LOC111099718	0.0075584621908143
"hydrolase activity"	GO:0016787	2	LOC111118576	0.798207313326665
"hydrolase activity"	GO:0016787	2	LOC111105213	-5.51647775871204
"hydrolase activity"	GO:0016787	2	LOC111125152	0.357257969217744
"hydrolase activity"	GO:0016787	2	LOC111122653	1.67407312865566
"hydrolase activity"	GO:0016787	2	LOC111138171	1.85642446302397
"hydrolase activity"	GO:0016787	2	LOC111111696	-0.514552824634342
"hydrolase activity"	GO:0016787	2	LOC111124329	0.483083239644746
"hydrolase activity"	GO:0016787	2	LOC111099527	1.1442464928221
"hydrolase activity"	GO:0016787	2	LOC111111945	2.24404649391241
"hydrolase activity"	GO:0016787	2	LOC111136644	1.32627294078601
"hydrolase activity"	GO:0016787	2	LOC111125976	-0.147329605821447
"hydrolase activity"	GO:0016787	2	LOC111133570	-0.212736659637308
"hydrolase activity"	GO:0016787	2	LOC111135505	-0.558152970089355
"hydrolase activity"	GO:0016787	2	LOC111113430	1.12730711550787
"hydrolase activity"	GO:0016787	2	LOC111115048	0.277389108833403
"hydrolase activity"	GO:0016787	2	LOC111106154	-0.292723659682945
"hydrolase activity"	GO:0016787	2	LOC111135141	-1.81354662880989
"hydrolase activity"	GO:0016787	2	LOC111130755	-1.01665537837242
"hydrolase activity"	GO:0016787	2	LOC111135353	-0.317475538530615
"hydrolase activity"	GO:0016787	2	LOC111122325	-2.05699977573929
"hydrolase activity"	GO:0016787	2	LOC111118582	2.46313874414663
"hydrolase activity"	GO:0016787	2	LOC111116971	0.21073645609029
"hydrolase activity"	GO:0016787	2	LOC111128253	1.27344559763503
"hydrolase activity"	GO:0016787	2	LOC111113169	1.3156756643352
"hydrolase activity"	GO:0016787	2	LOC111123158	0.0381355144049396
"hydrolase activity"	GO:0016787	2	LOC111123992	0.329093173274965
"hydrolase activity"	GO:0016787	2	LOC111136265	-0.63779245199845
"hydrolase activity"	GO:0016787	2	LOC111121059	2.86191889812276
"hydrolase activity"	GO:0016787	2	LOC111103992	-0.491111852002161
"hydrolase activity"	GO:0016787	2	LOC111125873	-0.894278249324285
"hydrolase activity"	GO:0016787	2	LOC111130430	0.971525201775059
"hydrolase activity"	GO:0016787	2	LOC111110316	1.64688929112039
"hydrolase activity"	GO:0016787	2	LOC111102335	-0.144238871768004
"hydrolase activity"	GO:0016787	2	LOC111112024	0.083474352284679
"hydrolase activity"	GO:0016787	2	LOC111108524	0.470255137476263
"hydrolase activity"	GO:0016787	2	LOC111114242	-0.384132246068867
"hydrolase activity"	GO:0016787	2	LOC111135339	-0.824703384271085
"hydrolase activity"	GO:0016787	2	LOC111138305	-0.168434939698853
"hydrolase activity"	GO:0016787	2	LOC111137496	-2.49497031679895
"hydrolase activity"	GO:0016787	2	LOC111123890	5.55692688329253
"hydrolase activity"	GO:0016787	2	LOC111115333	-1.20735369336236
"hydrolase activity"	GO:0016787	2	LOC111138267	-0.114044290058287
"hydrolase activity"	GO:0016787	2	LOC111129123	-1.11403381352982
"hydrolase activity"	GO:0016787	2	LOC111111127	0.331053032650149
"hydrolase activity"	GO:0016787	2	LOC111136319	0.987730261087285
"hydrolase activity"	GO:0016787	2	LOC111134425	-0.070718442297533
"hydrolase activity"	GO:0016787	2	LOC111104123	0.857227571809691
"hydrolase activity"	GO:0016787	2	LOC111133939	0.698007844629668
"hydrolase activity"	GO:0016787	2	LOC111117103	0.133879560815727
"hydrolase activity"	GO:0016787	2	LOC111111854	-0.11685359200526
"hydrolase activity"	GO:0016787	2	LOC111135075	-0.428320414352394
"hydrolase activity"	GO:0016787	2	LOC111109690	0.0216396660881409
"hydrolase activity"	GO:0016787	2	LOC111124859	-0.530055493731279
"hydrolase activity"	GO:0016787	2	LOC111137288	0.328800241374168
"hydrolase activity"	GO:0016787	2	LOC111114471	0.566285710844616
"hydrolase activity"	GO:0016787	2	LOC111121375	2.32479449905887
"hydrolase activity"	GO:0016787	2	LOC111129838	0.0953721615559669
"hydrolase activity"	GO:0016787	2	LOC111134719	-1.15315643172006
"hydrolase activity"	GO:0016787	2	LOC111115441	-0.0446156951295711
"hydrolase activity"	GO:0016787	2	LOC111134904	-0.600100943032434
"hydrolase activity"	GO:0016787	2	LOC111130184	-0.0904356297764173
"hydrolase activity"	GO:0016787	2	LOC111114597	2.36101413784529
"hydrolase activity"	GO:0016787	2	LOC111133432	-0.478875222697528
"hydrolase activity"	GO:0016787	2	LOC111119809	-0.445912168925891
"hydrolase activity"	GO:0016787	2	LOC111133428	1.49503275167222
"hydrolase activity"	GO:0016787	2	LOC111120999	-0.158903485150674
