name	term	lev	seq	value
"protein-containing complex"	GO:0032991	1	LOC111122871	0.175580355223911
"protein-containing complex"	GO:0032991	1	LOC111130920	-0.395856779391189
"protein-containing complex"	GO:0032991	1	LOC111100616	0.244866333457317
"protein-containing complex"	GO:0032991	1	LOC111099115	-0.551051863313722
"protein-containing complex"	GO:0032991	1	LOC111138498	-0.0527951101665226
"protein-containing complex"	GO:0032991	1	LOC111115398	-0.207799035904901
"protein-containing complex"	GO:0032991	1	LOC111115569	-2.87237957609081
"protein-containing complex"	GO:0032991	1	LOC111120993	-0.377439763089134
"protein-containing complex"	GO:0032991	1	LOC111130343	-0.382620535078523
"protein-containing complex"	GO:0032991	1	LOC111136250	0.648922069833171
"protein-containing complex"	GO:0032991	1	LOC111105773	-1.39819460090992
"protein-containing complex"	GO:0032991	1	LOC111136019	2.59270225073035
"protein-containing complex"	GO:0032991	1	LOC111114721	0.553355540864457
"protein-containing complex"	GO:0032991	1	LOC111104160	-1.19933882800933
"protein-containing complex"	GO:0032991	1	LOC111136087	-0.0953927336360264
"protein-containing complex"	GO:0032991	1	LOC111136055	-0.430421848525599
"protein-containing complex"	GO:0032991	1	LOC111120138	1.6257620405376
"protein-containing complex"	GO:0032991	1	LOC111107578	-0.317099681669993
"protein-containing complex"	GO:0032991	1	LOC111101549	-1.34121630474623
"protein-containing complex"	GO:0032991	1	LOC111100741	0.422485130714931
"protein-containing complex"	GO:0032991	1	LOC111121806	2.47793282898247
"protein-containing complex"	GO:0032991	1	LOC111131718	0.991721882859638
"protein-containing complex"	GO:0032991	1	LOC111129966	-1.0741274835144
"protein-containing complex"	GO:0032991	1	LOC111124662	0.485842509765349
"protein-containing complex"	GO:0032991	1	LOC111113720	-1.28033484996595
"protein-containing complex"	GO:0032991	1	LOC111108331	0.232838560266512
"protein-containing complex"	GO:0032991	1	LOC111107554	-0.305397986236494
"protein-containing complex"	GO:0032991	1	LOC111103560	0.640103499203981
"protein-containing complex"	GO:0032991	1	LOC111100679	0.578245999846855
"protein-containing complex"	GO:0032991	1	LOC111121080	0.321939405182728
"protein-containing complex"	GO:0032991	1	LOC111137594	-0.109682350437028
"protein-containing complex"	GO:0032991	1	LOC111121549	0.224221307055904
"protein-containing complex"	GO:0032991	1	LOC111122429	0.0871737473945436
"protein-containing complex"	GO:0032991	1	LOC111114842	-0.358406374031939
"protein-containing complex"	GO:0032991	1	LOC111138394	-0.570209178369651
"protein-containing complex"	GO:0032991	1	LOC111126828	-0.811338881456546
"protein-containing complex"	GO:0032991	1	LOC111137505	-0.305006505539277
"protein-containing complex"	GO:0032991	1	LOC111113042	1.41189706598285
"protein-containing complex"	GO:0032991	1	LOC111106561	0.0617090556581975
"protein-containing complex"	GO:0032991	1	LOC111129185	0.299450415863298
"protein-containing complex"	GO:0032991	1	LOC111137803	-0.336994198684277
"protein-containing complex"	GO:0032991	1	LOC111136314	0.297983338497344
"protein-containing complex"	GO:0032991	1	LOC111101260	-1.22011074165071
"protein-containing complex"	GO:0032991	1	LOC111133944	-1.39927264636176
"protein-containing complex"	GO:0032991	1	LOC111135492	-0.588154818085094
"protein-containing complex"	GO:0032991	1	LOC111118767	-3.16296805414389
"protein-containing complex"	GO:0032991	1	LOC111115225	-3.2394853068701
"protein-containing complex"	GO:0032991	1	LOC111137908	0.415449722618467
"protein-containing complex"	GO:0032991	1	LOC111102873	-0.405662149001973
"protein-containing complex"	GO:0032991	1	LOC111105027	0.151813636992908
"protein-containing complex"	GO:0032991	1	LOC111136988	0.555455864191093
"protein-containing complex"	GO:0032991	1	LOC111120745	-0.00753834686590237
"protein-containing complex"	GO:0032991	1	LOC111114430	1.65135464893362
"protein-containing complex"	GO:0032991	1	LOC111106358	0.00688495691074962
"protein-containing complex"	GO:0032991	1	LOC111106907	-0.559738102922633
"protein-containing complex"	GO:0032991	1	LOC111125368	1.97583363455523
"protein-containing complex"	GO:0032991	1	LOC111127274	-2.03526127336878
"protein-containing complex"	GO:0032991	1	LOC111111238	-0.782480889577386
"protein-containing complex"	GO:0032991	1	LOC111103989	-0.286764119679299
"protein-containing complex"	GO:0032991	1	LOC111134954	-0.443426280144501
"protein-containing complex"	GO:0032991	1	LOC111128416	-0.0398757027472711
"protein-containing complex"	GO:0032991	1	LOC111122902	-1.22003261197793
"protein-containing complex"	GO:0032991	1	LOC111132309	1.05633716863327
"protein-containing complex"	GO:0032991	1	LOC111122503	1.07233058590195
"protein-containing complex"	GO:0032991	1	LOC111119628	1.26596055744737
"protein-containing complex"	GO:0032991	1	LOC111129175	-0.197885627190393
"protein-containing complex"	GO:0032991	1	LOC111123325	1.1640677547643
"protein-containing complex"	GO:0032991	1	LOC111103552	0.195293776864685
"protein-containing complex"	GO:0032991	1	LOC111126210	-0.526601245893307
"protein-containing complex"	GO:0032991	1	LOC111124711	0.547935543933295
"protein-containing complex"	GO:0032991	1	LOC111110359	0.0178601918473414
"protein-containing complex"	GO:0032991	1	LOC111120921	-0.255080868914028
"protein-containing complex"	GO:0032991	1	LOC111118550	-0.268431817506791
"protein-containing complex"	GO:0032991	1	LOC111133154	-0.21865562939552
"protein-containing complex"	GO:0032991	1	LOC111135297	-0.0791201282673002
"protein-containing complex"	GO:0032991	1	LOC111118300	-10.5700337136625
"protein-containing complex"	GO:0032991	1	LOC111100957	1.52159983760953
"protein-containing complex"	GO:0032991	1	LOC111134430	-0.133401794586169
"protein-containing complex"	GO:0032991	1	LOC111118611	1.26849020878719
"protein-containing complex"	GO:0032991	1	LOC111116460	-0.0819653412648841
"protein-containing complex"	GO:0032991	1	LOC111132118	-0.51148164665226
