GeneID	Annotation_GO_ID
LOC111100020	GO:0043167
LOC111100020	GO:0043167
LOC111100022	unknown
LOC111100025	GO:0008233
LOC111100028	unknown
LOC111100028	unknown
LOC111100028	unknown
LOC111100029	GO:0005575;GO:0022857
LOC111100030	unknown
LOC111100031	unknown
LOC111100032	GO:0003674;GO:0005575;GO:0007165
LOC111100032	GO:0003674;GO:0005575;GO:0007165
LOC111100033	GO:0005575;GO:0022857
LOC111100034	GO:0006464;GO:0016301;GO:0043167
LOC111100034	GO:0006464;GO:0016301;GO:0043167
LOC111100034	GO:0006464;GO:0016301;GO:0043167
LOC111100034	GO:0006464;GO:0016301;GO:0043167
LOC111100034	GO:0006464;GO:0016301;GO:0043167
LOC111100035	GO:0043167
LOC111100036	GO:0043167
LOC111100038	unknown
LOC111100039	unknown
LOC111100040	unknown
LOC111100041	unknown
LOC111100042	GO:0003924;GO:0005840;GO:0008135;GO:0043167
LOC111100043	GO:0003674
LOC111100044	GO:0006399;GO:0008168
LOC111100045	unknown
LOC111100047	GO:0003674
LOC111100049	unknown
LOC111100049	unknown
LOC111100051	unknown
LOC111100052	GO:0006259;GO:0043167
LOC111100053	GO:0003674;GO:0005575;GO:0007165
LOC111100054	unknown
LOC111100054	unknown
LOC111100054	unknown
LOC111100054	unknown
LOC111100056	unknown
LOC111100057	unknown
LOC111100058	unknown
LOC111100060	unknown
LOC111100061	unknown
LOC111100062	unknown
LOC111100063	unknown
LOC111100065	GO:0016301
LOC111100065	GO:0016301
LOC111100065	GO:0016301
LOC111100065	GO:0016301
LOC111100068	unknown
LOC111100068	unknown
LOC111100069	unknown
LOC111100071	GO:0003674;GO:0006259
LOC111100074	unknown
LOC111100074	unknown
LOC111100075	GO:0003674;GO:0005575;GO:0007165
LOC111100078	unknown
LOC111100078	unknown
LOC111100079	GO:0003674
LOC111100079	GO:0003674
LOC111100079	GO:0003674
LOC111100080	GO:0003674
LOC111100080	GO:0003674
LOC111100082	unknown
LOC111100085	GO:0005634;GO:0051276;GO:0065003
LOC111100088	GO:0003674;GO:0005575;GO:0007165
LOC111100089	GO:0007165
LOC111100089	GO:0007165
LOC111100091	unknown
LOC111100092	GO:0006464;GO:0016301;GO:0043167
LOC111100093	unknown
LOC111100093	unknown
LOC111100094	unknown
LOC111100094	unknown
LOC111100094	unknown
LOC111100096	GO:0006464;GO:0016791
LOC111100098	GO:0003674;GO:0005575;GO:0007165;GO:0007267
LOC111100098	GO:0003674;GO:0005575;GO:0007165;GO:0007267
LOC111100098	GO:0003674;GO:0005575;GO:0007165;GO:0007267
LOC111100099	unknown
LOC111100100	GO:0003674
LOC111100100	GO:0003674
LOC111100100	GO:0003674
LOC111100100	GO:0003674
LOC111100100	GO:0003674
LOC111100100	GO:0003674
LOC111100101	GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641
LOC111100103	GO:0003674
LOC111100104	GO:0005975;GO:0016798
LOC111100105	unknown
LOC111100110	unknown
LOC111100113	unknown
LOC111100117	unknown
LOC111100117	unknown
LOC111100117	unknown
LOC111100117	unknown
LOC111100117	unknown
LOC111100118	unknown
LOC111100118	unknown
LOC111100118	unknown
LOC111100118	unknown
LOC111100118	unknown
LOC111100118	unknown
LOC111100125	unknown
LOC111100127	unknown
LOC111100132	unknown
LOC111100133	GO:0005575
LOC111100135	GO:0003674
LOC111100137	unknown
LOC111100138	unknown
LOC111100138	unknown
LOC111100142	unknown
LOC111100142	unknown
LOC111100143	GO:0007165;GO:0019899
LOC111100143	GO:0007165;GO:0019899
LOC111100143	GO:0007165;GO:0019899
LOC111100143	GO:0007165;GO:0019899
LOC111100143	GO:0007165;GO:0019899
LOC111100143	GO:0007165;GO:0019899
LOC111100143	GO:0007165;GO:0019899
LOC111100143	GO:0007165;GO:0019899
LOC111100144	GO:0003674
LOC111100144	GO:0003674
LOC111100144	GO:0003674
LOC111100147	unknown
LOC111100147	unknown
LOC111100148	GO:0006629;GO:0007165;GO:0009056;GO:0019899
LOC111100148	GO:0006629;GO:0007165;GO:0009056;GO:0019899
LOC111100148	GO:0006629;GO:0007165;GO:0009056;GO:0019899
LOC111100148	GO:0006629;GO:0007165;GO:0009056;GO:0019899
LOC111100148	GO:0006629;GO:0007165;GO:0009056;GO:0019899
LOC111100148	GO:0006629;GO:0007165;GO:0009056;GO:0019899
LOC111100148	GO:0006629;GO:0007165;GO:0009056;GO:0019899
LOC111100149	GO:0043167
LOC111100152	unknown
LOC111100152	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100154	unknown
LOC111100158	GO:0003674
LOC111100165	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111100165	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111100165	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111100165	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111100166	unknown
LOC111100168	GO:0008289;GO:0043167
LOC111100170	unknown
LOC111100175	GO:0043167
LOC111100176	GO:0003674
LOC111100176	GO:0003674
LOC111100176	GO:0003674
LOC111100176	GO:0003674
LOC111100176	GO:0003674
LOC111100176	GO:0003674
LOC111100177	unknown
LOC111100179	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167
LOC111100180	GO:0003674;GO:0005576;GO:0007165;GO:0007267;GO:0048856
LOC111100182	unknown
LOC111100183	unknown
LOC111100184	unknown
LOC111100185	unknown
LOC111100186	unknown
LOC111100186	unknown
LOC111100186	unknown
LOC111100187	GO:0003674
LOC111100188	unknown
LOC111100190	GO:0003677;GO:0006259;GO:0006950;GO:0009058
LOC111100190	GO:0003677;GO:0006259;GO:0006950;GO:0009058
LOC111100191	GO:0003674
LOC111100195	unknown
LOC111100196	unknown
LOC111100196	unknown
LOC111100196	unknown
LOC111100196	unknown
LOC111100197	GO:0043167
LOC111100198	GO:0043167
LOC111100198	GO:0043167
LOC111100199	GO:0043167
LOC111100201	unknown
LOC111100203	GO:0003723;GO:0004518
LOC111100207	unknown
LOC111100207	unknown
LOC111100207	unknown
LOC111100208	unknown
LOC111100209	unknown
LOC111100213	unknown
LOC111100219	unknown
LOC111100219	unknown
LOC111100219	unknown
LOC111100219	unknown
LOC111100220	GO:0003674
LOC111100220	GO:0003674
LOC111100221	unknown
LOC111100227	unknown
LOC111100227	unknown
LOC111100227	unknown
LOC111100227	unknown
LOC111100227	unknown
LOC111100228	unknown
LOC111100230	GO:0003677;GO:0009058;GO:0034641
LOC111100231	unknown
LOC111100231	GO:0003674
LOC111100232	unknown
LOC111100236	unknown
LOC111100236	GO:0003674
LOC111100237	unknown
LOC111100237	unknown
LOC111100237	unknown
LOC111100237	unknown
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100239	GO:0043167
LOC111100240	unknown
LOC111100240	unknown
LOC111100240	unknown
LOC111100242	GO:0043167
LOC111100242	GO:0043167
LOC111100242	GO:0043167
LOC111100244	GO:0005975;GO:0016757
LOC111100253	GO:0003674
LOC111100254	GO:0003674
LOC111100254	GO:0003674
LOC111100254	GO:0003674
LOC111100255	GO:0043167
LOC111100256	GO:0043167
LOC111100257	GO:0043167
LOC111100257	GO:0043167
LOC111100257	GO:0043167
LOC111100257	GO:0043167
LOC111100259	GO:0043167
LOC111100260	GO:0005856;GO:0008092;GO:0032991
LOC111100262	unknown
LOC111100265	GO:0006091;GO:0016887;GO:0022857;GO:0032991
LOC111100268	GO:0006091;GO:0016887;GO:0022857;GO:0032991
LOC111100269	GO:0043167
LOC111100270	unknown
LOC111100273	GO:0003674;GO:0006397
LOC111100274	GO:0005739;GO:0055085
LOC111100275	GO:0043167
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100277	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100278	unknown
LOC111100278	unknown
LOC111100278	unknown
LOC111100278	unknown
LOC111100278	unknown
LOC111100278	unknown
LOC111100278	unknown
LOC111100278	unknown
LOC111100279	GO:0005634;GO:0006464;GO:0006520;GO:0008168;GO:0009056
LOC111100279	GO:0005634;GO:0006464;GO:0006520;GO:0008168;GO:0009056
LOC111100280	GO:0016491;GO:0043167
LOC111100281	GO:0016491;GO:0043167
LOC111100282	unknown
LOC111100282	unknown
LOC111100284	GO:0005575
LOC111100286	unknown
LOC111100286	unknown
LOC111100287	GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641
LOC111100290	unknown
LOC111100292	GO:0007165;GO:0019899
LOC111100292	GO:0007165;GO:0019899
LOC111100292	GO:0007165;GO:0019899
LOC111100293	GO:0005575;GO:0022857
LOC111100293	GO:0005575;GO:0022857
LOC111100293	GO:0005575;GO:0022857
LOC111100293	GO:0005575;GO:0022857
LOC111100293	GO:0005575;GO:0022857
LOC111100294	GO:0005575;GO:0022857
LOC111100294	GO:0005575;GO:0022857
LOC111100294	GO:0005575;GO:0022857
LOC111100294	GO:0005575;GO:0022857
LOC111100294	GO:0005575;GO:0022857
LOC111100294	GO:0005575;GO:0022857
LOC111100294	GO:0005575;GO:0022857
LOC111100298	unknown
LOC111100303	GO:0003674;GO:0008219
LOC111100303	GO:0008219;GO:0019899
LOC111100304	GO:0003674;GO:0008219
LOC111100304	GO:0003674;GO:0008219
LOC111100304	GO:0003674;GO:0008219
LOC111100304	GO:0003674;GO:0008219
LOC111100304	GO:0003674;GO:0008219
LOC111100305	GO:0005635;GO:0008219;GO:0032991
LOC111100305	GO:0003674;GO:0008219
LOC111100307	unknown
LOC111100307	unknown
LOC111100307	unknown
LOC111100307	unknown
LOC111100309	unknown
LOC111100311	GO:0005575;GO:0006464;GO:0016192;GO:0016757
LOC111100311	GO:0005575;GO:0006464;GO:0016192;GO:0016757
LOC111100314	GO:0006629;GO:0016791
LOC111100314	GO:0006629;GO:0016791
LOC111100315	unknown
LOC111100316	GO:0005575;GO:0022857
LOC111100316	GO:0005575;GO:0022857
LOC111100316	GO:0005575;GO:0022857
LOC111100316	GO:0005575;GO:0022857
LOC111100317	GO:0005575;GO:0022857
LOC111100318	GO:0005575;GO:0022857
LOC111100319	unknown
LOC111100319	GO:0003674
LOC111100321	GO:0034655
LOC111100321	GO:0034655
LOC111100322	unknown
LOC111100322	unknown
LOC111100323	GO:0003677
LOC111100325	GO:0003674
LOC111100327	GO:0008289;GO:0043167
LOC111100327	GO:0008289;GO:0043167
LOC111100327	GO:0003674
LOC111100327	GO:0008289;GO:0043167
LOC111100327	GO:0008289;GO:0043167
LOC111100327	GO:0003674
LOC111100329	GO:0003674
LOC111100329	GO:0003674
LOC111100329	GO:0003674
LOC111100329	GO:0003674
LOC111100329	GO:0003674
LOC111100329	GO:0003674
LOC111100330	unknown
LOC111100330	unknown
LOC111100330	unknown
LOC111100330	unknown
LOC111100330	unknown
LOC111100332	unknown
LOC111100336	unknown
LOC111100336	unknown
LOC111100336	unknown
LOC111100336	unknown
LOC111100336	unknown
LOC111100336	unknown
LOC111100336	unknown
LOC111100337	unknown
LOC111100339	GO:0006259;GO:0006950
LOC111100339	GO:0006259;GO:0006950
LOC111100339	GO:0006259;GO:0006950
LOC111100341	unknown
LOC111100344	GO:0005856;GO:0008092;GO:0032991;GO:0043167
LOC111100344	GO:0005856;GO:0008092;GO:0032991;GO:0043167
LOC111100344	GO:0005856;GO:0008092;GO:0032991;GO:0043167
LOC111100344	GO:0005856;GO:0008092;GO:0032991;GO:0043167
LOC111100344	GO:0005856;GO:0008092;GO:0032991;GO:0043167
LOC111100344	GO:0005856;GO:0008092;GO:0032991;GO:0043167
LOC111100345	unknown
LOC111100346	GO:0007165;GO:0019899
LOC111100346	GO:0007165;GO:0019899
LOC111100347	GO:0003674;GO:0006629;GO:0009056
LOC111100347	GO:0003674;GO:0006629;GO:0009056
LOC111100347	GO:0003674;GO:0006629;GO:0009056
LOC111100348	unknown
LOC111100349	GO:0003674;GO:0008150
LOC111100350	GO:0006464;GO:0016301;GO:0043167
LOC111100350	GO:0006464;GO:0016301;GO:0043167
LOC111100351	GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016853;GO:0044281
LOC111100352	unknown
LOC111100354	GO:0043167
LOC111100355	GO:0005840;GO:0006457;GO:0008135
LOC111100360	unknown
LOC111100362	GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641;GO:0043167
LOC111100362	GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641;GO:0043167
LOC111100362	GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641;GO:0043167
LOC111100363	GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641;GO:0043167
LOC111100364	GO:0009058;GO:0034641
LOC111100364	GO:0009058;GO:0034641
LOC111100365	GO:0016491;GO:0043167
LOC111100366	unknown
LOC111100366	unknown
LOC111100366	unknown
LOC111100366	unknown
LOC111100368	unknown
LOC111100369	GO:0003674
LOC111100372	GO:0008168
LOC111100372	GO:0008168
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100375	GO:0003674
LOC111100376	unknown
LOC111100379	GO:0051082
LOC111100379	GO:0051082
LOC111100379	GO:0051082
LOC111100380	unknown
LOC111100380	unknown
LOC111100380	unknown
LOC111100380	unknown
LOC111100380	unknown
LOC111100381	GO:0003674;GO:0005575;GO:0006629;GO:0009058
LOC111100382	GO:0006464;GO:0043167;GO:0051276
LOC111100382	GO:0006464;GO:0043167;GO:0051276
LOC111100383	unknown
LOC111100385	unknown
LOC111100385	unknown
LOC111100389	unknown
LOC111100389	unknown
LOC111100389	unknown
LOC111100389	unknown
LOC111100389	unknown
LOC111100389	unknown
LOC111100389	unknown
LOC111100389	unknown
LOC111100390	unknown
LOC111100390	unknown
LOC111100390	unknown
LOC111100390	unknown
LOC111100391	GO:0043167
LOC111100391	GO:0003677;GO:0006259
LOC111100393	GO:0008233
LOC111100393	GO:0008233
LOC111100393	GO:0008233
LOC111100393	GO:0008233
LOC111100396	unknown
LOC111100396	unknown
LOC111100398	GO:0006520;GO:0009058;GO:0016491;GO:0043167
LOC111100398	GO:0006520;GO:0009058;GO:0016491;GO:0043167
LOC111100398	GO:0006520;GO:0009058;GO:0016491
LOC111100400	unknown
LOC111100400	unknown
LOC111100401	GO:0003674
LOC111100402	unknown
LOC111100402	unknown
LOC111100402	unknown
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100403	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100406	GO:0003723;GO:0043167
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100407	unknown
LOC111100408	unknown
LOC111100409	unknown
LOC111100409	unknown
LOC111100409	unknown
LOC111100409	unknown
LOC111100410	GO:0006520;GO:0009058;GO:0016491
LOC111100412	GO:0043167
LOC111100412	GO:0043167
LOC111100412	GO:0043167
LOC111100413	GO:0043167
LOC111100415	GO:0043167
LOC111100415	GO:0043167
LOC111100415	GO:0043167
LOC111100416	unknown
LOC111100417	unknown
LOC111100418	unknown
LOC111100418	unknown
LOC111100418	unknown
LOC111100418	unknown
LOC111100419	GO:0043167
LOC111100419	GO:0043167
LOC111100419	GO:0043167
LOC111100419	GO:0043167
LOC111100420	GO:0043167
LOC111100421	GO:0003674;GO:0005575;GO:0055085
LOC111100421	GO:0003674;GO:0005575;GO:0055085
LOC111100421	GO:0003674;GO:0005575;GO:0055085
LOC111100422	GO:0003674;GO:0005575;GO:0055085
LOC111100423	GO:0003674;GO:0005575;GO:0055085
LOC111100424	GO:0005575;GO:0022857
LOC111100424	GO:0005575;GO:0022857
LOC111100425	GO:0043167
LOC111100425	GO:0043167
LOC111100426	GO:0003723
LOC111100426	GO:0003723
LOC111100426	GO:0003723
LOC111100426	GO:0003723
LOC111100426	GO:0003723
LOC111100427	GO:0006520;GO:0016491;GO:0043167
LOC111100429	unknown
LOC111100430	GO:0006464;GO:0006810
LOC111100431	unknown
LOC111100436	unknown
LOC111100436	unknown
LOC111100436	unknown
LOC111100436	unknown
LOC111100436	unknown
LOC111100436	unknown
LOC111100437	GO:0003674;GO:0008150
LOC111100438	unknown
LOC111100442	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100444	unknown
LOC111100445	unknown
LOC111100446	GO:0003677;GO:0009058;GO:0034641;GO:0043167
LOC111100447	GO:0003677;GO:0009058;GO:0034641;GO:0043167
LOC111100448	unknown
LOC111100449	unknown
LOC111100451	unknown
LOC111100452	GO:0003674
LOC111100453	unknown
LOC111100455	GO:0003674;GO:0005575;GO:0055085
LOC111100456	unknown
LOC111100457	unknown
LOC111100459	unknown
LOC111100462	unknown
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100465	GO:0003674;GO:0005575;GO:0007165
LOC111100467	GO:0005575;GO:0007165;GO:0022857
LOC111100468	GO:0003674;GO:0005576;GO:0008150
LOC111100470	unknown
LOC111100470	unknown
LOC111100470	unknown
LOC111100471	unknown
LOC111100471	unknown
LOC111100471	unknown
LOC111100471	unknown
LOC111100471	unknown
LOC111100471	unknown
LOC111100472	unknown
LOC111100475	GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016301;GO:0042592;GO:0043167;GO:0044281
LOC111100475	GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016301;GO:0042592;GO:0043167;GO:0044281
LOC111100475	GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016301;GO:0042592;GO:0043167;GO:0044281
LOC111100475	GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016301;GO:0042592;GO:0043167;GO:0044281
LOC111100476	unknown
LOC111100476	unknown
LOC111100476	unknown
LOC111100477	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100477	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100477	GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0044281;GO:0051186
LOC111100479	GO:0005575
LOC111100481	unknown
LOC111100481	unknown
LOC111100481	unknown
LOC111100481	unknown
LOC111100481	unknown
LOC111100481	unknown
LOC111100482	GO:0006629
LOC111100482	GO:0006629
LOC111100482	GO:0006629
LOC111100498	unknown
LOC111100499	GO:0006259;GO:0006950;GO:0016829
LOC111100501	unknown
LOC111100502	GO:0005856
LOC111100503	GO:0005575;GO:0055085
LOC111100504	GO:0005575;GO:0055085
LOC111100506	GO:0043167
LOC111100506	GO:0043167
LOC111100506	GO:0043167
LOC111100506	GO:0043167
LOC111100508	GO:0043167
LOC111100508	GO:0043167
LOC111100508	GO:0043167
LOC111100508	GO:0043167
LOC111100508	GO:0043167
LOC111100509	GO:0005575;GO:0022857
LOC111100511	GO:0007165
LOC111100512	unknown
LOC111100513	unknown
LOC111100513	unknown
LOC111100513	unknown
LOC111100514	unknown
LOC111100514	unknown
LOC111100515	unknown
LOC111100516	GO:0016301
LOC111100517	GO:0005575;GO:0022857
LOC111100518	GO:0005575;GO:0022857
LOC111100520	GO:0005575
LOC111100522	GO:0005575;GO:0007155;GO:0008092;GO:0048856
LOC111100522	GO:0005575;GO:0007155;GO:0008092;GO:0048856
LOC111100522	GO:0005575;GO:0007155;GO:0008092;GO:0048856
LOC111100522	GO:0005575;GO:0007155;GO:0008092;GO:0048856
LOC111100522	GO:0005575;GO:0007155;GO:0008092;GO:0048856
LOC111100522	GO:0005575;GO:0007155;GO:0008092;GO:0048856
LOC111100524	unknown
LOC111100534	GO:0016491
LOC111100538	unknown
LOC111100539	GO:0003674;GO:0007165;GO:0008283;GO:0040007
LOC111100539	GO:0003674;GO:0007165;GO:0008283;GO:0040007
LOC111100540	GO:0003674
LOC111100540	GO:0003674
LOC111100541	unknown
LOC111100545	GO:0005575;GO:0022857
LOC111100546	unknown
LOC111100546	unknown
LOC111100546	unknown
LOC111100547	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100548	GO:0043167
LOC111100549	GO:0003723
LOC111100549	GO:0003723
LOC111100549	GO:0003723
LOC111100549	GO:0043167
LOC111100549	GO:0003723
LOC111100553	unknown
LOC111100554	unknown
LOC111100556	unknown
LOC111100557	GO:0005575;GO:0008289;GO:0016192;GO:0043167
LOC111100557	GO:0005575;GO:0008289;GO:0016192;GO:0043167
LOC111100557	GO:0005575;GO:0008289;GO:0016192;GO:0043167
LOC111100557	GO:0005575;GO:0008289;GO:0016192;GO:0043167
LOC111100557	GO:0005575;GO:0008289;GO:0016192;GO:0043167
LOC111100557	GO:0005575;GO:0008289;GO:0016192;GO:0043167
LOC111100559	GO:0003674
LOC111100560	GO:0006520;GO:0006950;GO:0016491;GO:0034641;GO:0043167
LOC111100560	GO:0016491;GO:0043167
LOC111100562	GO:0043167
LOC111100562	GO:0043167
LOC111100563	GO:0000278;GO:0007010;GO:0022607;GO:0051301
LOC111100568	GO:0003674;GO:0006810
LOC111100568	GO:0003674;GO:0006810
LOC111100568	GO:0003674;GO:0006810
LOC111100568	GO:0003674;GO:0006810
LOC111100568	GO:0003674;GO:0006810
LOC111100568	GO:0003674;GO:0006810
