GeneID,log2FoldChange
LOC111099821,-0.184250096383137
LOC111099822,-2.62090620461132
LOC111099822,-2.62090620461132
LOC111099823,-2.29721199223603
LOC111099825,-0.599448897249026
LOC111099828,0.936332041515454
LOC111099829,0.867718760115361
LOC111099830,1.19882102072392
LOC111099830,1.19882102072392
LOC111099830,1.19882102072392
LOC111099830,1.19882102072392
LOC111099831,0.44924673753492
LOC111099835,0.507294312349789
LOC111099839,-1.32155322593041
LOC111099841,-0.729700044254231
LOC111099841,-0.729700044254231
LOC111099844,-1.50280296585589
LOC111099845,-1.32616812691438
LOC111099846,2.47665491001112
LOC111099846,2.47665491001112
LOC111099849,-0.103617065144301
LOC111099849,-0.103617065144301
LOC111099849,-0.103617065144301
LOC111099849,-0.103617065144301
LOC111099849,-0.103617065144301
LOC111099849,-0.103617065144301
LOC111099849,-0.103617065144301
LOC111099850,0.378532390809983
LOC111099851,0.458634989147097
LOC111099854,1.15982031077645
LOC111099854,1.15982031077645
LOC111099859,0.24202155679581
LOC111099861,1.84706596268275
LOC111099862,-2.30273237785487
LOC111099863,-0.424499424653469
LOC111099864,-1.93822715611958
LOC111099864,-1.93822715611958
LOC111099865,-0.303993529166827
LOC111099866,-1.6891091422
LOC111099867,3.07328465404287
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099870,-0.296759439831835
LOC111099872,-0.0750236846460922
LOC111099878,-0.963712760367504
LOC111099878,-0.963712760367504
LOC111099880,-0.0165064808976372
LOC111099880,-0.0165064808976372
LOC111099880,-0.0165064808976372
LOC111099881,0.273839728510447
LOC111099882,-1.52219939434453
LOC111099887,0.522876929182617
LOC111099888,1.05983220401157
LOC111099888,1.05983220401157
LOC111099888,1.05983220401157
LOC111099889,0.839050701231041
LOC111099892,0.546439122846285
LOC111099892,0.546439122846285
LOC111099892,0.546439122846285
LOC111099892,0.546439122846285
LOC111099892,0.546439122846285
LOC111099892,0.546439122846285
LOC111099893,1.36273851830975
LOC111099893,1.36273851830975
LOC111099894,-1.80126614798149
LOC111099894,-1.80126614798149
LOC111099894,-1.80126614798149
LOC111099894,-1.80126614798149
LOC111099894,-1.80126614798149
LOC111099894,-1.80126614798149
LOC111099896,0.581276842605352
LOC111099896,0.581276842605352
LOC111099898,-0.76018375126321
LOC111099902,-1.64805619072413
LOC111099904,1.40744808882126
LOC111099909,-0.0761090529819103
LOC111099910,-1.36140556980731
LOC111099910,-1.36140556980731
LOC111099911,-1.81095465348279
LOC111099913,-1.35192659575381
LOC111099914,-0.0831901835633091
LOC111099916,2.43022230052894
LOC111099916,2.43022230052894
LOC111099916,2.43022230052894
LOC111099917,3.02046283549692
LOC111099921,0.578922600160735
LOC111099922,-0.286199869054997
LOC111099924,-0.518025347221169
LOC111099925,-0.624530013553345
LOC111099925,-0.624530013553345
LOC111099926,1.60643198824915
LOC111099926,1.60643198824915
LOC111099928,0.904219439115881
LOC111099929,0.201702726270146
LOC111099929,0.201702726270146
LOC111099929,0.201702726270146
LOC111099929,0.201702726270146
LOC111099929,0.201702726270146
LOC111099929,0.201702726270146
LOC111099929,0.201702726270146
LOC111099929,0.201702726270146
LOC111099934,1.05788780203413
LOC111099936,-0.894217994917188
LOC111099942,-0.93113724874851
LOC111099946,-1.48835590297852
LOC111099949,-0.116876452794844
LOC111099952,-1.15740353786567
LOC111099952,-1.15740353786567
LOC111099953,-0.110194338085601
LOC111099956,1.65709079449412
LOC111099956,1.65709079449412
LOC111099956,1.65709079449412
LOC111099956,1.65709079449412
LOC111099958,1.68670457825329
LOC111099959,0.0154499378561838
LOC111099959,0.0154499378561838
LOC111099960,-0.610565334171108
LOC111099961,2.48216279135075
LOC111099963,-0.966542720753347
LOC111099963,-0.966542720753347
LOC111099964,2.0135615780371
LOC111099966,0.603841540809087
LOC111099979,1.72927403926897
LOC111099982,0.0290081264939598
LOC111099982,0.0290081264939598
LOC111099985,2.71174323078089
LOC111099992,-0.107587896484062
LOC111099993,1.39882659960294
LOC111099993,1.39882659960294
LOC111099994,-1.32210031269026
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099995,0.113410121629264
LOC111099997,2.37484774998186
LOC111099997,2.37484774998186
LOC111099998,-1.98811952324306
LOC111099998,-1.98811952324306
LOC111100004,0.254823021393256
LOC111100010,1.70333456382986
LOC111100010,1.70333456382986
LOC111100010,1.70333456382986
LOC111100010,1.70333456382986
LOC111100010,1.70333456382986
