"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MSTRG.58111",319.635389760062,-3.45202747312923e-06,0.00144267995079058,0.327278588427905,0.820551406507731
"MSTRG.10609|LOC111120558",6.30084155437755,-2.81333500627993e-08,0.00144269454876936,0.964860019124635,NA
"MSTRG.81500|LOC111117203",4.42861828208158,8.47703721988767e-08,0.0014426949017806,0.866528564340982,NA
"MSTRG.74627",681.342985737612,-2.92484053339702e-06,0.00144264914847129,0.616768397880645,0.934929898149791
"MSTRG.3848",2.01481491348744,-9.58475571456305e-08,0.00144269438751951,0.864236405068522,NA
"MSTRG.74624",32.934859866253,1.42236654247519e-06,0.00144269042613978,0.39221352777825,0.854974740271007
"MSTRG.74622",0.145357649740698,-3.53730332500869e-07,0.00144269505585898,0.774071037038298,NA
"MSTRG.74621",186.296446104578,-2.03126711074501e-06,0.00144266740192827,0.653857320163695,0.942513845012228
"MSTRG.3842",20.6664306958979,-1.35755197156365e-07,0.00144269344559033,0.898759616442962,0.987233348092159
"MSTRG.3840",888.346905838128,3.23600161999147e-06,0.00144264501528546,0.596802793037461,0.928036408833804
"MSTRG.3846",2.85096616172932,2.29450730429473e-06,0.00144269436585071,0.410713308149124,NA
"MSTRG.3847",2650.93622570453,-7.2963830488863e-07,0.00144264335141528,0.492009623349152,0.898324405598638
"MSTRG.74629",1557.49583174797,1.04448322468268e-05,0.00144260061972813,0.200626755274789,0.722914744859076
"MSTRG.14735|LOC111121607",1.56620764057817,-2.36440510372179e-08,0.00144269473300442,0.969983816848549,NA
"MSTRG.73938",1.47180575411315,-1.7126382890895e-07,0.00144269491327537,0.959584818798904,NA
"MSTRG.73932",0.352768632080285,-1.05000385915016e-07,0.00144269490315717,0.745236007830471,NA
"MSTRG.18714",24.7087516821843,4.47877885460662e-07,0.00144269478709906,0.353196959733026,0.837111249377199
"MSTRG.73930",710.425831706472,4.72789623847603e-07,0.00144267875647388,0.890318599957778,0.985294700841018
"MSTRG.73931",3.61769600012632,3.18066589530893e-07,0.00144269458112862,0.594928669300377,NA
"MSTRG.18711",15.0330493572345,-3.57353487318666e-07,0.00144269473130161,0.471185124515022,0.891156856361704
"MSTRG.73934",7.51272093812289,-8.71691005093134e-07,0.0014426940771391,0.324018072488921,0.818222420740058
"MSTRG.73935",29.7066881070443,-1.9223328645732e-06,0.00144269310825503,0.141484623788072,0.657030970364359
"MSTRG.45982|LOC111138336",1.68909824146313,8.28134341674562e-07,0.00144269359418347,0.440106192693984,NA
"MSTRG.61617|LOC111107783",1.28392655019968,6.03977356228593e-08,0.00144269489750669,0.873133714771228,NA
"MSTRG.74889|LOC111115979",4.56788992120483,-4.19148673696566e-07,0.00144269408597173,0.622918253639704,NA
"MSTRG.37485|LOC111135126",12.9411595685134,1.43701341554731e-06,0.00144269328150048,0.253150268055689,0.767317892236858
"MSTRG.83302",0.705032857454183,2.38821994740266e-07,0.00144269502582386,0.539417938641606,NA
"MSTRG.6310",9.0205376920228,7.81597964741681e-07,0.00144269438531255,0.319376650111555,0.815245454285724
"MSTRG.6313",6.30638480885532,7.84052266861967e-07,0.00144269438348479,0.303608774214715,NA
"MSTRG.83306",0,1.35269836410943e-07,0.0014426949282006,1,NA
"MSTRG.83307",0.86087445878781,2.84271002292855e-07,0.00144269504095804,0.314259768553534,NA
"MSTRG.6317",1.10016238538701,4.89657765953233e-07,0.00144269461270783,0.437011244119969,NA
"MSTRG.83305",9.23441570709537,8.74395676026222e-06,0.0014427013915955,0.330133868527972,0.822882844322313
"MSTRG.6319",2.99007655172045,2.00835446236858e-07,0.00144269434626589,0.780236427349464,NA
"MSTRG.15976|LOC111119224",1.55324184617551,-5.09257653642161e-07,0.00144269460283663,0.406258939881141,NA
"MSTRG.24317|LOC111122561",0.472514962368303,-2.49133291294606e-07,0.00144269502792918,0.387219755356163,NA
"MSTRG.7474|LOC111112131",22.2124710798093,2.20442874006246e-06,0.00144269459114574,0.0320113531478058,0.386038719201414
"MSTRG.33375",2018.23353219534,-9.98123148315848e-06,0.00144263794909424,0.173319908261561,0.695519638836946
"MSTRG.33377",973.382958479819,1.13894015276826e-06,0.00144267430458842,0.769676044317323,0.96550805812206
"MSTRG.33370",475.49575780852,1.21678022419959e-06,0.00144268542353157,0.648866057265802,0.941246746987844
"MSTRG.44258",33.6045751992209,1.42219132698431e-06,0.00144268864361997,0.521443398990623,0.909476534402016
"MSTRG.33373",638.004878372495,2.22295661488643e-06,0.00144265798922785,0.670828973800768,0.946370182963211
